reqYymm,year,cstmSgn,portCd,statKor,expCnt,expDlr,impCnt,impDlr,balPayments
202604,202604,040,040,인천공항세관,0,0,11,34201,-34201
202604,202604,150,CJJ,청주국제공항,1,1300,0,0,1300
202604,202604,151,CJJ,청주국제공항,1,1012,107,29524366,-29523354
202604,202604,090,CJU,제주국제공항,3,53597,312,2634261,-2580664
202604,202604,010,GMP,김포국제공항,32,828162,1,327,827835
202604,202604,011,GMP,김포국제공항,2,4331,0,0,4331
202604,202604,012,GMP,김포국제공항,12,381802,0,0,381802
202604,202604,014,GMP,김포국제공항,2,22762,0,0,22762
202604,202604,017,GMP,김포국제공항,5,209821,0,0,209821
202604,202604,020,GMP,김포국제공항,3614,320609,0,0,320609
202604,202604,023,GMP,김포국제공항,128,346941,0,0,346941
202604,202604,039,GMP,김포국제공항,2,2398,0,0,2398
202604,202604,040,GMP,김포국제공항,173,524487,5,209988,314499
202604,202604,041,GMP,김포국제공항,154,4057225,3150,64041804,-59984579
202604,202604,071,GMP,김포국제공항,10,7369,0,0,7369
202604,202604,082,GMP,김포국제공항,1,72,0,0,72
202604,202604,120,GMP,김포국제공항,8,1095321,0,0,1095321
202604,202604,130,GMP,김포국제공항,1783,85255,0,0,85255
202604,202604,131,GMP,김포국제공항,4,110053,0,0,110053
202604,202604,151,GMP,김포국제공항,5,83782,0,0,83782
202604,202604,056,HIN,진주(사천)공항,1,40537858,0,0,40537858
202604,202604,010,ICN,인천국제공항,32260,386486263,2025,158954859,227531404
202604,202604,011,ICN,인천국제공항,2226,7392928,2,5669,7387259
202604,202604,012,ICN,인천국제공항,13560,5072410432,1738,980810555,4091599877
202604,202604,014,ICN,인천국제공항,9940,202090462,255,43161227,158929235
202604,202604,016,ICN,인천국제공항,7475,5616781976,5928,675551027,4941230949
202604,202604,017,ICN,인천국제공항,36661,288015709,3362,200778495,87237214
202604,202604,020,ICN,인천국제공항,82459,1453095999,4015,1186366364,266729635
202604,202604,021,ICN,인천국제공항,19174,3458965195,9938,787346329,2671618866
202604,202604,023,ICN,인천국제공항,47371,308968071,1175,192991189,115976882
202604,202604,030,ICN,인천국제공항,9787,157854114,1250,83230018,74624096
202604,202604,033,ICN,인천국제공항,508,5473443,11,365465,5107978
202604,202604,037,ICN,인천국제공항,0,0,4,5288,-5288
202604,202604,039,ICN,인천국제공항,4146,17885765,284,15955677,1930088
202604,202604,040,ICN,인천국제공항,380797,13181369317,3818840,11984440295,1196929022
202604,202604,041,ICN,인천국제공항,15863,53219172,2606,247585217,-194366045
202604,202604,050,ICN,인천국제공항,650,9031531,81,2797993,6233538
202604,202604,051,ICN,인천국제공항,11,43187,185,7498728,-7455541
202604,202604,052,ICN,인천국제공항,1,1605,0,0,1605
202604,202604,053,ICN,인천국제공항,4634,92960808,2290,138092609,-45131801
202604,202604,054,ICN,인천국제공항,2,8335,3,71259,-62924
202604,202604,056,ICN,인천국제공항,2662,156404658,1324,106061082,50343576
202604,202604,060,ICN,인천국제공항,154,2271029,21,441598,1829431
202604,202604,062,ICN,인천국제공항,12,77366,18,194118,-116752
202604,202604,070,ICN,인천국제공항,79,606198,73,1971907,-1365709
202604,202604,071,ICN,인천국제공항,3542,329725837,2267,714177426,-384451589
202604,202604,080,ICN,인천국제공항,166,78881386,26,675864,78205522
202604,202604,081,ICN,인천국제공항,591,28855417,160,3451053,25404364
202604,202604,082,ICN,인천국제공항,1442,11145975,30,2757230,8388745
202604,202604,084,ICN,인천국제공항,25,253954,2,10800,243154
202604,202604,090,ICN,인천국제공항,114,145357,119,3712276,-3566919
202604,202604,100,ICN,인천국제공항,147,3301259,0,0,3301259
202604,202604,101,ICN,인천국제공항,3,32208,0,0,32208
202604,202604,102,ICN,인천국제공항,965,41031489,1,21468,41010021
202604,202604,110,ICN,인천국제공항,926,102614660,1098,66887035,35727625
202604,202604,120,ICN,인천국제공항,5500,143081333,293,37897568,105183765
202604,202604,121,ICN,인천국제공항,15712,2772061924,6124,1877448280,894613644
202604,202604,122,ICN,인천국제공항,223,6900354,27,1525957,5374397
202604,202604,130,ICN,인천국제공항,19036,139375916,405,21848020,117527896
202604,202604,131,ICN,인천국제공항,5719,86844768,132,3037871,83806897
202604,202604,140,ICN,인천국제공항,242,2512632,1177,31494826,-28982194
202604,202604,150,ICN,인천국제공항,3317,91172989,282,6751623,84421366
202604,202604,151,ICN,인천국제공항,8874,2683830185,1337,606016379,2077813806
202604,202604,152,ICN,인천국제공항,11016,7883261532,3213,1807689310,6075572222
202604,202604,153,ICN,인천국제공항,1752,39451373,96,6167687,33283686
202604,202604,154,ICN,인천국제공항,164,4297735,20,358889,3938846
202604,202604,011,KAG,강릉공항,19,133,0,0,133
202604,202604,010,KRBNP,부산신항,90,2072777,612,21092149,-19019372
202604,202604,011,KRBNP,부산신항,105,4139309,0,0,4139309
202604,202604,012,KRBNP,부산신항,322,18534798,5449,422726919,-404192121
202604,202604,014,KRBNP,부산신항,672,54014467,235,13824740,40189727
202604,202604,016,KRBNP,부산신항,629,63653323,2004,132963074,-69309751
202604,202604,017,KRBNP,부산신항,685,32635322,35,2258778,30376544
202604,202604,020,KRBNP,부산신항,703,43971188,683,30081021,13890167
202604,202604,021,KRBNP,부산신항,1127,76172318,4049,348096202,-271923884
202604,202604,023,KRBNP,부산신항,401,16698151,76,10023204,6674947
202604,202604,030,KRBNP,부산신항,22971,1949816752,47492,4947241623,-2997424871
202604,202604,033,KRBNP,부산신항,736,42062454,1614,91757566,-49695112
202604,202604,039,KRBNP,부산신항,258,29199005,231,20705607,8493398
202604,202604,040,KRBNP,부산신항,18,344390,499,31498766,-31154376
202604,202604,041,KRBNP,부산신항,15,850032,710,33748423,-32898391
202604,202604,050,KRBNP,부산신항,325,20611981,223,3541731,17070250
202604,202604,051,KRBNP,부산신항,1,186050,133,49105241,-48919191
202604,202604,052,KRBNP,부산신항,1,10590,2,81840,-71250
202604,202604,053,KRBNP,부산신항,11533,364453385,922,75406717,289046668
202604,202604,054,KRBNP,부산신항,15,864336,8,2452392,-1588056
202604,202604,056,KRBNP,부산신항,370,28152807,178,26007627,2145180
202604,202604,060,KRBNP,부산신항,2981,290302371,9,35174512,255127859
202604,202604,062,KRBNP,부산신항,491,44688073,28,10821067,33867006
202604,202604,070,KRBNP,부산신항,36,2302285,93,14108349,-11806064
202604,202604,071,KRBNP,부산신항,1545,57125239,31,1950491,55174748
202604,202604,080,KRBNP,부산신항,154,10603016,66,7317763,3285253
202604,202604,081,KRBNP,부산신항,102,4221260,31,10309846,-6088586
202604,202604,082,KRBNP,부산신항,108,6054572,79,4989976,1064596
202604,202604,084,KRBNP,부산신항,65,3504205,0,0,3504205
202604,202604,090,KRBNP,부산신항,4,40319,75,2001892,-1961573
202604,202604,100,KRBNP,부산신항,32,4991964,0,0,4991964
202604,202604,101,KRBNP,부산신항,8,291531,0,0,291531
202604,202604,102,KRBNP,부산신항,113,7909182,0,0,7909182
202604,202604,110,KRBNP,부산신항,2927,650534574,979,256070096,394464478
202604,202604,120,KRBNP,부산신항,1559,104678685,104,7816604,96862081
202604,202604,121,KRBNP,부산신항,1336,95408979,174,32642459,62766520
202604,202604,122,KRBNP,부산신항,510,40886104,91,21555219,19330885
202604,202604,130,KRBNP,부산신항,113,3611339,48,3976930,-365591
202604,202604,131,KRBNP,부산신항,445,18457727,992,116655020,-98197293
202604,202604,140,KRBNP,부산신항,196,24136774,23,1427013,22709761
202604,202604,150,KRBNP,부산신항,437,39667686,36,9278112,30389574
202604,202604,151,KRBNP,부산신항,351,33769695,359,42528948,-8759253
202604,202604,152,KRBNP,부산신항,1206,84957441,378,34609113,50348328
202604,202604,153,KRBNP,부산신항,458,33120244,56,4096564,29023680
202604,202604,154,KRBNP,부산신항,687,71233698,9,1392493,69841205
202604,202604,016,KRBOR,보령항,0,0,1,150,-150
202604,202604,084,KRBOR,보령항,0,0,22,314098561,-314098561
202604,202604,030,KRCHA,제주항,0,0,1,80007,-80007
202604,202604,090,KRCHA,제주항,10,229291,39,1380650,-1151359
202604,202604,020,KRCHF,진해항,11,207826,0,0,207826
202604,202604,030,KRCHF,진해항,2,60868531,0,0,60868531
202604,202604,053,KRCHF,진해항,10,7402443,14,6033991,1368452
202604,202604,054,KRCHF,진해항,1,8500000,0,0,8500000
202604,202604,152,KRCHF,진해항,2,20065,0,0,20065
202604,202604,080,KRCHG,장항항,2,1028510,7,12309730,-11281220
202604,202604,150,KRCHG,장항항,1,119810,0,0,119810
202604,202604,070,KRDBL,대불항,16,4526307,0,0,4526307
202604,202604,080,KRDBL,대불항,3,1646154,0,0,1646154
202604,202604,011,KRGIN,경인항,2,27199,0,0,27199
202604,202604,012,KRGIN,경인항,1,10959,3,39202,-28243
202604,202604,014,KRGIN,경인항,1,37593,0,0,37593
202604,202604,016,KRGIN,경인항,0,0,4,79845,-79845
202604,202604,020,KRGIN,경인항,1313,9238516,1179,40685900,-31447384
202604,202604,021,KRGIN,경인항,0,0,3,41397,-41397
202604,202604,040,KRGIN,경인항,0,0,5,142933,-142933
202604,202604,041,KRGIN,경인항,0,0,14,1194420,-1194420
202604,202604,053,KRGIN,경인항,0,0,23,395536,-395536
202604,202604,131,KRGIN,경인항,0,0,4,207707,-207707
202604,202604,152,KRGIN,경인항,3,88073,2,34000,54073
202604,202604,153,KRGIN,경인항,1,4004,0,0,4004
202604,202604,100,KRHSA,호산항,0,0,3,32161465,-32161465
202604,202604,010,KRINC,인천항,1636,26945513,584,7707362,19238151
202604,202604,011,KRINC,인천항,194,6541155,0,0,6541155
202604,202604,012,KRINC,인천항,937,50743086,776,45320680,5422406
202604,202604,014,KRINC,인천항,1992,131507029,170,19111255,112395774
202604,202604,016,KRINC,인천항,1161,130268946,502,26902379,103366567
202604,202604,017,KRINC,인천항,1630,180106192,214,11988507,168117685
202604,202604,020,KRINC,인천항,82347,2198365809,564757,6952600118,-4754234309
202604,202604,021,KRINC,인천항,2418,137288844,331,16996550,120292294
202604,202604,023,KRINC,인천항,2277,102647797,56,3719535,98928262
202604,202604,030,KRINC,인천항,223,12367399,34,4133613,8233786
202604,202604,033,KRINC,인천항,56,1531983,37,1453739,78244
202604,202604,039,KRINC,인천항,393,2390913,17,879227,1511686
202604,202604,040,KRINC,인천항,339,35717617,909,50265337,-14547720
202604,202604,041,KRINC,인천항,44,1040925,311,29269522,-28228597
202604,202604,050,KRINC,인천항,27,1599421,4,100651,1498770
202604,202604,051,KRINC,인천항,0,0,1,19731,-19731
202604,202604,053,KRINC,인천항,230,7029836,44,1909507,5120329
202604,202604,054,KRINC,인천항,1,36165,22,711513,-675348
202604,202604,056,KRINC,인천항,23,328284,0,0,328284
202604,202604,060,KRINC,인천항,62,1899859,0,0,1899859
202604,202604,062,KRINC,인천항,29,785883,0,0,785883
202604,202604,070,KRINC,인천항,16,897954,1,73704,824250
202604,202604,071,KRINC,인천항,83,6017201,28,1307849,4709352
202604,202604,080,KRINC,인천항,39,9779762,23,4501789,5277973
202604,202604,081,KRINC,인천항,81,5774143,67,1948501,3825642
202604,202604,082,KRINC,인천항,103,3387055,24,618271,2768784
202604,202604,084,KRINC,인천항,24,421569,0,0,421569
202604,202604,090,KRINC,인천항,2,27615,16,410866,-383251
202604,202604,100,KRINC,인천항,26,3375315,0,0,3375315
202604,202604,102,KRINC,인천항,109,7025131,0,0,7025131
202604,202604,110,KRINC,인천항,96,13877344,42,4565024,9312320
202604,202604,120,KRINC,인천항,502,116175120,37,1141693,115033427
202604,202604,121,KRINC,인천항,345,69849228,114,4024547,65824681
202604,202604,122,KRINC,인천항,78,14836734,0,0,14836734
202604,202604,130,KRINC,인천항,653,24658202,105,1866790,22791412
202604,202604,131,KRINC,인천항,615,26854648,122,8021311,18833337
202604,202604,150,KRINC,인천항,313,32116927,13,400927,31716000
202604,202604,151,KRINC,인천항,470,35155379,122,17719748,17435631
202604,202604,152,KRINC,인천항,1393,276115642,330,14775030,261340612
202604,202604,153,KRINC,인천항,233,21177555,12,489993,20687562
202604,202604,154,KRINC,인천항,1016,120853303,0,0,120853303
202604,202604,010,KRKAN,광양항,1,30237,1,1500,28737
202604,202604,011,KRKAN,광양항,3,203428,0,0,203428
202604,202604,012,KRKAN,광양항,12,200797,1,67027,133770
202604,202604,014,KRKAN,광양항,36,3588394,25,1968155,1620239
202604,202604,016,KRKAN,광양항,52,4024595,0,0,4024595
202604,202604,017,KRKAN,광양항,5,59143,0,0,59143
202604,202604,020,KRKAN,광양항,273,6772058,0,0,6772058
202604,202604,021,KRKAN,광양항,33,945005,0,0,945005
202604,202604,023,KRKAN,광양항,18,566247,0,0,566247
202604,202604,030,KRKAN,광양항,29,2207143,4,990,2206153
202604,202604,033,KRKAN,광양항,10,812009,0,0,812009
202604,202604,039,KRKAN,광양항,2,63485,0,0,63485
202604,202604,040,KRKAN,광양항,3,50625,0,0,50625
202604,202604,050,KRKAN,광양항,1,972393,0,0,972393
202604,202604,051,KRKAN,광양항,0,0,6,5824008,-5824008
202604,202604,052,KRKAN,광양항,0,0,7,408411,-408411
202604,202604,053,KRKAN,광양항,78,808058,1,733818,74240
202604,202604,056,KRKAN,광양항,15,1786986,0,0,1786986
202604,202604,060,KRKAN,광양항,4743,532441750,9,401677,532040073
202604,202604,062,KRKAN,광양항,7516,1173255799,7277,1152961393,20294406
202604,202604,070,KRKAN,광양항,198,14762460,9,674949,14087511
202604,202604,071,KRKAN,광양항,2063,100883804,2,121574,100762230
202604,202604,080,KRKAN,광양항,431,34969187,31,2223924,32745263
202604,202604,081,KRKAN,광양항,319,18964886,20,20222148,-1257262
202604,202604,082,KRKAN,광양항,566,51627368,47,2695049,48932319
202604,202604,084,KRKAN,광양항,19,1263314,0,0,1263314
202604,202604,102,KRKAN,광양항,10,408714,0,0,408714
202604,202604,110,KRKAN,광양항,10,1108577,0,0,1108577
202604,202604,120,KRKAN,광양항,64,3503672,0,0,3503672
202604,202604,121,KRKAN,광양항,238,9647915,0,0,9647915
202604,202604,122,KRKAN,광양항,81,6087760,0,0,6087760
202604,202604,130,KRKAN,광양항,4,281725,0,0,281725
202604,202604,131,KRKAN,광양항,1,1500,0,0,1500
202604,202604,150,KRKAN,광양항,125,5871900,0,0,5871900
202604,202604,151,KRKAN,광양항,28,2552198,0,0,2552198
202604,202604,152,KRKAN,광양항,87,10845206,0,0,10845206
202604,202604,153,KRKAN,광양항,9,681058,0,0,681058
202604,202604,154,KRKAN,광양항,315,38658164,4,118673,38539491
202604,202604,016,KRKCN,감천항,0,0,1,124228,-124228
202604,202604,020,KRKCN,감천항,568,14573709,0,0,14573709
202604,202604,021,KRKCN,감천항,1,32109,0,0,32109
202604,202604,030,KRKCN,감천항,240,4864338,976,190102453,-185238115
202604,202604,040,KRKCN,감천항,1,8128,0,0,8128
202604,202604,052,KRKCN,감천항,13,148240,0,0,148240
202604,202604,053,KRKCN,감천항,20,464809,5,21952,442857
202604,202604,056,KRKCN,감천항,0,0,9,5998373,-5998373
202604,202604,070,KRKCN,감천항,0,0,1,720086,-720086
202604,202604,110,KRKCN,감천항,4,55661,2,61858,-6197
202604,202604,120,KRKCN,감천항,0,0,7,5001170,-5001170
202604,202604,152,KRKCN,감천항,6,212007,0,0,212007
202604,202604,154,KRKCN,감천항,2,166452,0,0,166452
202604,202604,051,KRKHN,고현항,63,620522834,44,48835190,571687644
202604,202604,030,KRKPO,포항항,1,177598,5,155,177443
202604,202604,039,KRKPO,포항항,1,235219,0,0,235219
202604,202604,053,KRKPO,포항항,19,4435923,0,0,4435923
202604,202604,060,KRKPO,포항항,2,2136503,0,0,2136503
202604,202604,062,KRKPO,포항항,10,4825632,0,0,4825632
202604,202604,080,KRKPO,포항항,19,2508430,1,130497,2377933
202604,202604,120,KRKPO,포항항,2,566590,0,0,566590
202604,202604,122,KRKPO,포항항,1289,428334256,120,161893626,266440630
202604,202604,152,KRKPO,포항항,12,1984344,0,0,1984344
202604,202604,153,KRKPO,포항항,2,663411,0,0,663411
202604,202604,012,KRKUV,군산항,1,246819,0,0,246819
202604,202604,016,KRKUV,군산항,3,29598,0,0,29598
202604,202604,020,KRKUV,군산항,13,1815403,7530,46859095,-45043692
202604,202604,023,KRKUV,군산항,1,193793,0,0,193793
202604,202604,030,KRKUV,군산항,5,200709,0,0,200709
202604,202604,039,KRKUV,군산항,0,0,1,250,-250
202604,202604,040,KRKUV,군산항,0,0,1,13019,-13019
202604,202604,041,KRKUV,군산항,0,0,4,22590,-22590
202604,202604,053,KRKUV,군산항,59,1980581,0,0,1980581
202604,202604,054,KRKUV,군산항,15,380525,0,0,380525
202604,202604,060,KRKUV,군산항,1,24641,0,0,24641
202604,202604,070,KRKUV,군산항,15,994959,2,4919,990040
202604,202604,071,KRKUV,군산항,21,1808982,1,25422,1783560
202604,202604,080,KRKUV,군산항,418,69580637,151193,306489032,-236908395
202604,202604,081,KRKUV,군산항,4,402142,6,321372,80770
202604,202604,082,KRKUV,군산항,42,5723687,39,1487489,4236198
202604,202604,084,KRKUV,군산항,0,0,1,99,-99
202604,202604,102,KRKUV,군산항,2,6327,0,0,6327
202604,202604,110,KRKUV,군산항,8,3315038,0,0,3315038
202604,202604,121,KRKUV,군산항,34,836462,10,501120,335342
202604,202604,130,KRKUV,군산항,0,0,1,2376,-2376
202604,202604,150,KRKUV,군산항,4,283394,0,0,283394
202604,202604,152,KRKUV,군산항,2,1267537,0,0,1267537
202604,202604,010,KRMAS,마산항,1,11748,0,0,11748
202604,202604,011,KRMAS,마산항,1,40960,0,0,40960
202604,202604,014,KRMAS,마산항,9,3350679,0,0,3350679
202604,202604,016,KRMAS,마산항,4,56389,259,6457495,-6401106
202604,202604,017,KRMAS,마산항,17,329151,97,5152378,-4823227
202604,202604,020,KRMAS,마산항,188,7557221,0,0,7557221
202604,202604,021,KRMAS,마산항,8,5310174,0,0,5310174
202604,202604,023,KRMAS,마산항,24,861373,0,0,861373
202604,202604,030,KRMAS,마산항,98,15410499,3,678,15409821
202604,202604,033,KRMAS,마산항,7,395105,0,0,395105
202604,202604,039,KRMAS,마산항,4,64334,0,0,64334
202604,202604,050,KRMAS,마산항,332,760847256,243,131019160,629828096
202604,202604,051,KRMAS,마산항,0,0,31,110809993,-110809993
202604,202604,053,KRMAS,마산항,281,308936662,3,1897670,307038992
202604,202604,056,KRMAS,마산항,8,7831392,5,1592383,6239009
202604,202604,060,KRMAS,마산항,3,1518200,0,0,1518200
202604,202604,062,KRMAS,마산항,1,11890,0,0,11890
202604,202604,070,KRMAS,마산항,2,70390,1,1278705,-1208315
202604,202604,080,KRMAS,마산항,9,2859285,0,0,2859285
202604,202604,082,KRMAS,마산항,4,1593900,0,0,1593900
202604,202604,090,KRMAS,마산항,1,59900,0,0,59900
202604,202604,110,KRMAS,마산항,45,60065905,1,953511,59112394
202604,202604,120,KRMAS,마산항,23,3658021,0,0,3658021
202604,202604,121,KRMAS,마산항,2,3986505,0,0,3986505
202604,202604,122,KRMAS,마산항,5,982257,3,5748138,-4765881
202604,202604,151,KRMAS,마산항,3,2588605,0,0,2588605
202604,202604,152,KRMAS,마산항,38,8145032,0,0,8145032
202604,202604,153,KRMAS,마산항,4,1859333,0,0,1859333
202604,202604,154,KRMAS,마산항,8,13504671,0,0,13504671
202604,202604,110,KRMIP,미포항,35,1031090840,0,0,1031090840
202604,202604,016,KRMOK,목포항,0,0,14,376593,-376593
202604,202604,050,KRMOK,목포항,1,49495,0,0,49495
202604,202604,051,KRMOK,목포항,0,0,1,1793668,-1793668
202604,202604,070,KRMOK,목포항,171,1078688709,36,23334617,1055354092
202604,202604,020,KRMUK,묵호항,1,8672,0,0,8672
202604,202604,100,KRMUK,묵호항,4,481020,0,0,481020
202604,202604,100,KROKK,옥계항,3,4282777,41,2079262,2203515
202604,202604,051,KROKP,옥포항,16,765102309,25,25590440,739511869
202604,202604,110,KRONS,온산항,314,1145534253,6,1326554273,-181020020
202604,202604,010,KRPTK,평택항,14,97408,3,26336,71072
202604,202604,011,KRPTK,평택항,2,101598,0,0,101598
202604,202604,012,KRPTK,평택항,43,4066273,113,4218049,-151776
202604,202604,014,KRPTK,평택항,96,4675523,4,47306,4628217
202604,202604,016,KRPTK,평택항,6185,2094254993,191616,3526954726,-1432699733
202604,202604,017,KRPTK,평택항,45,6113276,5,609603,5503673
202604,202604,020,KRPTK,평택항,473,26110478,6251,43623524,-17513046
202604,202604,021,KRPTK,평택항,170,56715133,1693,62317393,-5602260
202604,202604,023,KRPTK,평택항,31,5073607,0,0,5073607
202604,202604,030,KRPTK,평택항,161,35354754,61,19233418,16121336
202604,202604,033,KRPTK,평택항,13,958636,0,0,958636
202604,202604,039,KRPTK,평택항,2,26120,19415,583896,-557776
202604,202604,040,KRPTK,평택항,2,3768,21,490407,-486639
202604,202604,050,KRPTK,평택항,23,554151,0,0,554151
202604,202604,053,KRPTK,평택항,95,5931021,6,3261164,2669857
202604,202604,054,KRPTK,평택항,3,82664,0,0,82664
202604,202604,056,KRPTK,평택항,12,4079848,3,309362,3770486
202604,202604,062,KRPTK,평택항,1,67636,0,0,67636
202604,202604,070,KRPTK,평택항,2,274011,0,0,274011
202604,202604,071,KRPTK,평택항,16,580194,3,741754,-161560
202604,202604,080,KRPTK,평택항,22,13149782,0,0,13149782
202604,202604,081,KRPTK,평택항,26,1945036,4,76566,1868470
202604,202604,082,KRPTK,평택항,20,1061035,0,0,1061035
202604,202604,102,KRPTK,평택항,13,2861150,0,0,2861150
202604,202604,110,KRPTK,평택항,13,1332036,1,522,1331514
202604,202604,120,KRPTK,평택항,159,59445148,0,0,59445148
202604,202604,121,KRPTK,평택항,127,32362792,9,507249,31855543
202604,202604,122,KRPTK,평택항,9,427737,0,0,427737
202604,202604,130,KRPTK,평택항,10,192483,0,0,192483
202604,202604,131,KRPTK,평택항,21,3413520,12,582341,2831179
202604,202604,150,KRPTK,평택항,70,3341567,3,114589,3226978
202604,202604,151,KRPTK,평택항,232,42152440,13,607811,41544629
202604,202604,152,KRPTK,평택항,1053,174842724,214,28426596,146416128
202604,202604,153,KRPTK,평택항,15,340089,3,77894,262195
202604,202604,154,KRPTK,평택항,366,67526576,2,83,67526493
202604,202604,010,KRPUS,부산항,3727,36291956,133,4834200,31457756
202604,202604,011,KRPUS,부산항,485,12683928,0,0,12683928
202604,202604,012,KRPUS,부산항,3032,195271772,673,99135832,96135940
202604,202604,014,KRPUS,부산항,4933,355297603,68,10904515,344393088
202604,202604,016,KRPUS,부산항,4904,428182341,839,265455191,162727150
202604,202604,017,KRPUS,부산항,3187,145260895,154,26455585,118805310
202604,202604,020,KRPUS,부산항,5782,349722980,452,27207255,322515725
202604,202604,021,KRPUS,부산항,5355,501644647,595,96464267,405180380
202604,202604,023,KRPUS,부산항,3379,218567162,10,779081,217788081
202604,202604,030,KRPUS,부산항,55531,4302908263,64404,4980232407,-677324144
202604,202604,033,KRPUS,부산항,4388,265685870,3803,106058658,159627212
202604,202604,037,KRPUS,부산항,0,0,4,2756,-2756
202604,202604,039,KRPUS,부산항,2557,142644907,120905,77218245,65426662
202604,202604,040,KRPUS,부산항,427,38075865,138,16297434,21778431
202604,202604,041,KRPUS,부산항,74,4748445,108,10012519,-5264074
202604,202604,050,KRPUS,부산항,1501,100985280,95,1694459,99290821
202604,202604,051,KRPUS,부산항,9,434399,129,16301955,-15867556
202604,202604,052,KRPUS,부산항,5,803643,0,0,803643
202604,202604,053,KRPUS,부산항,11593,554506516,885,36914213,517592303
202604,202604,054,KRPUS,부산항,39,3573336,3,60602,3512734
202604,202604,056,KRPUS,부산항,1560,141072538,125,12997153,128075385
202604,202604,060,KRPUS,부산항,2086,183853044,20,1980991,181872053
202604,202604,062,KRPUS,부산항,880,83971185,19,1246231,82724954
202604,202604,070,KRPUS,부산항,491,23514334,102,10338169,13176165
202604,202604,071,KRPUS,부산항,1259,106560371,133,11969900,94590471
202604,202604,080,KRPUS,부산항,1112,132588956,76,10139802,122449154
202604,202604,081,KRPUS,부산항,1049,132051873,73,3940590,128111283
202604,202604,082,KRPUS,부산항,1574,146311063,93,3445416,142865647
202604,202604,084,KRPUS,부산항,177,9440586,0,0,9440586
202604,202604,090,KRPUS,부산항,69,937080,47,1548424,-611344
202604,202604,100,KRPUS,부산항,61,2412512,11,867714,1544798
202604,202604,101,KRPUS,부산항,19,871973,26,734307,137666
202604,202604,102,KRPUS,부산항,766,46354568,0,0,46354568
202604,202604,110,KRPUS,부산항,10568,1391476953,677,56914411,1334562542
202604,202604,120,KRPUS,부산항,9759,619536851,234,10289419,609247432
202604,202604,121,KRPUS,부산항,7668,709147163,631,38081264,671065899
202604,202604,122,KRPUS,부산항,2242,251926433,120,24499581,227426852
202604,202604,130,KRPUS,부산항,841,31451475,6,1082749,30368726
202604,202604,131,KRPUS,부산항,1868,83066965,211,19927713,63139252
202604,202604,140,KRPUS,부산항,34,7026912,39,3539719,3487193
202604,202604,150,KRPUS,부산항,4041,324442923,84,144048450,180394473
202604,202604,151,KRPUS,부산항,4281,567558292,434,243337902,324220390
202604,202604,152,KRPUS,부산항,5411,444772962,533,40520862,404252100
202604,202604,153,KRPUS,부산항,2655,216295440,60,8048163,208247277
202604,202604,154,KRPUS,부산항,1628,160877787,18,1408097,159469690
202604,202604,052,KRSCP,삼천포항,0,0,11,70293379,-70293379
202604,202604,110,KRSHG,포항신항,0,0,10,9068219,-9068219
202604,202604,122,KRSHG,포항신항,50,14561170,74,366125895,-351564725
202604,202604,014,KRSHO,속초항,1,8577,0,0,8577
202604,202604,020,KRSHO,속초항,80,4089064,0,0,4089064
202604,202604,021,KRSHO,속초항,3,38076,0,0,38076
202604,202604,023,KRSHO,속초항,1,12337,0,0,12337
202604,202604,060,KRSHO,속초항,1,118837,0,0,118837
202604,202604,071,KRSHO,속초항,3,71913,0,0,71913
202604,202604,101,KRSHO,속초항,6,241950,2,93,241857
202604,202604,151,KRSHO,속초항,14,247502,0,0,247502
202604,202604,030,KRTAN,태안항,0,0,1,110,-110
202604,202604,152,KRTAN,태안항,0,0,1,110,-110
202604,202604,154,KRTAN,태안항,0,0,10,69219019,-69219019
202604,202604,010,KRTGH,동해항,27,281015,0,0,281015
202604,202604,012,KRTGH,동해항,13,302017,0,0,302017
202604,202604,014,KRTGH,동해항,13,348088,0,0,348088
202604,202604,017,KRTGH,동해항,10,123328,0,0,123328
202604,202604,020,KRTGH,동해항,677,17900017,0,0,17900017
202604,202604,021,KRTGH,동해항,10,199216,0,0,199216
202604,202604,023,KRTGH,동해항,47,2259755,0,0,2259755
202604,202604,030,KRTGH,동해항,11,102935,1,478,102457
202604,202604,039,KRTGH,동해항,1,24192,0,0,24192
202604,202604,041,KRTGH,동해항,1,16156,0,0,16156
202604,202604,100,KRTGH,동해항,181,13519980,170,126204123,-112684143
202604,202604,101,KRTGH,동해항,0,0,2,58100,-58100
202604,202604,130,KRTGH,동해항,1,11529,0,0,11529
202604,202604,131,KRTGH,동해항,8,507808,0,0,507808
202604,202604,140,KRTGH,동해항,0,0,1,150,-150
202604,202604,151,KRTGH,동해항,30,799110,0,0,799110
202604,202604,153,KRTGH,동해항,1,1030,0,0,1030
202604,202604,154,KRTGH,동해항,6,132014,0,0,132014
202604,202604,016,KRTJI,당진항,0,0,61,355417543,-355417543
202604,202604,020,KRTJI,당진항,59,8221874,0,0,8221874
202604,202604,023,KRTJI,당진항,1,143077,0,0,143077
202604,202604,030,KRTJI,당진항,1,101269,2,28,101241
202604,202604,039,KRTJI,당진항,15,2385924,0,0,2385924
202604,202604,060,KRTJI,당진항,29,5357672,0,0,5357672
202604,202604,070,KRTJI,당진항,2,66194,0,0,66194
202604,202604,080,KRTJI,당진항,1,87066,0,0,87066
202604,202604,110,KRTJI,당진항,6,3064656,0,0,3064656
